Revenues . 2019,,,,,,,,,,,,,,,,,,,,
01-Apr-2021,888,مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"139,719.30 ",3001,,,,,,,,,,,0,#REF!,
01-Apr-2021,889,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"207,421.05 ",3001,,,,,,,,,,,0,,
01-Apr-2021,890,مبيعات خرسانه الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"13,508.77 ",3001,,,,,,,,,,,0,الاستثمار,
01-Apr-2021,891,مبيعات خرسانه بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"12,736.84 ",3001,,,,,,,,,,,0,كارفور- دارنا ( وحدات مباعه ),
01-Apr-2021,892,مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"390,692.98 ",3001,,,,,,,,,,,0,المبنى الادارى -مدينه نصر ( وحدات مباعه ),
01-Apr-2021,893,مبيعات خرسانه القاهره,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"355,087.72 ",3001,,,,,,,,,,,0,رؤية ( وحدات مباعه ),
01-Apr-2021,894,مبيعات خرسانه الجيزه,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"24,833.33 ",3001,,,,,,,,,,,0, الشمس 70 ( وحدات مباعه ),
01-Apr-2021,895,مبيعات خرسانه  محمود السيد,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"16,776.32 ",3001,,,,,,,,,,,0,الريهام ( وحدات مباعه ),
01-Apr-2021,896,مبيعات خرسانه  امير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"27,605.26 ",3001,,,,,,,,,,,0,جراج عمارة 14 دارنا ( وحدات مباعه ),
01-May-2021,1160,مبيعات خرسانه اسكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"26,776.32 ",3001,,,,,,,,,,,0,#REF!,
01-May-2021,1436,مبيعات الخرسانة - الجيزة,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"35,942.98 ",3001,,,,,,,,,,,0,#REF!,
01-May-2021,1437,مبيعات الخرسانة - بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"20,842.11 ",3001,,,,,,,,,,,0,#REF!,
01-May-2021,1441,مبيعات الاسمنت - النيل,المخزن,المخزن,مخزن الاسمنت,"1,206,807.02 ",9001,,,,,,,,,,,,,
01-Jun-2021,0,ايراد السعوديه - خلال الربع الثانى 2021,عملية سارى - مقاولات,عملية سارى - مقاولات,تكاليف السعوديه,"10,865,961.08 ",8001,,,,,,,,,,,,,
01-Jun-2021,1724,تسوية عملاء استثمار عقارى اثبات مبيعات وحدات بمشروع ستون ريزيدن تم تسليمها للعملاء  فى 30/6/2021,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"28,436,390.00 ",7003,,,,,,,,,,,,,
01-Jun-2021,1725,تسوية عملاء استثمار عقارى اثبات مبيعات وحدات بمشروع مول دارنا  1/4/2021,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,"1,000,000.00 ",7001,,,,,,,,,,,,,
01-Jun-2021,1726,تسوية عملاء استثمار عقارى اثبات مبيعات وحدة استثمار عقارى بمشروع دارنا,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,"642,323.00 ",7001,,,,,,,,,,,,,
01-Jun-2021,1727,تسوية عملاء استثمار عقارى اثبات مبيعات وحدة استثمار عقارى بمشروع دارنا,رووف العبور ( وحدات مباعه ),رووف العبور ( وحدات مباعه ),الاستثمار,"253,873.00 ",7008,,,,,,,,,,,,,
01-Jun-2021,1728,تسوية عملاء استثمار عقارى اثبات مبيعات وحده رقم 1 عمارة 17,رووف العبور ( وحدات مباعه ),رووف العبور ( وحدات مباعه ),الاستثمار,"230,400.00 ",7008,,,,,,,,,,,,,
01-Jun-2021,1729,تسوية عملاء استثمار عقارى اثبات تحويل جزء من الايراد المؤجل للايراد,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"1,128,614.00 ",7003,,,,,,,,,,,,,
01-Jun-2021,1730,تسوية عملاء استثمار عقارى الغاء عقد البيع لوحده بالمشروع بحكم المحكمه,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,"(503,880.00)",7001,,,,,,,,,,,,,
01-Jun-2021,1749,تسويه عملاء استثمار عقارى - اثبات تحويل من الايراد المؤجل لايراد الاستثمار العقارى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,"122,648.00 ",7001,,,,,,,,,,,,,
01-Jun-2021,1749,تسويه عملاء استثمار عقارى - اثبات تحويل من الايراد المؤجل لايراد الاستثمار العقارى, الشمس 70 ( وحدات مباعه ), الشمس 70 ( وحدات مباعه ),الاستثمار,"5,418.00 ",7004,,,,,,,,,,,,,
01-Jun-2021,1749,تسويه عملاء استثمار عقارى - اثبات تحويل من الايراد المؤجل لايراد الاستثمار العقارى,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,"8,813.00 ",7007,,,,,,,,,,,,,
01-Jun-2021,1749,تسويه عملاء استثمار عقارى - اثبات تحويل من الايراد المؤجل لايراد الاستثمار العقارى,رؤية ( وحدات مباعه ),رؤية ( وحدات مباعه ),الاستثمار,"166,925.00 ",7003,,,,,,,,,,,,,
01-Jun-2021,1749,تسويه عملاء استثمار عقارى - اثبات تحويل من الايراد المؤجل لايراد الاستثمار العقارى,جراج عمارة 14 دارنا ( وحدات مباعه ),جراج عمارة 14 دارنا ( وحدات مباعه ),الاستثمار,"4,158.00 ",7006,,,,,,,,,,,,,
01-Jun-2021,1749,تسويه عملاء استثمار عقارى - اثبات تحويل من الايراد المؤجل لايراد الاستثمار العقارى,كارفور- دارنا ( وحدات مباعه ),كارفور- دارنا ( وحدات مباعه ),الاستثمار,"44,366.00 ",7001,,,,,,,,,,,,,
01-Jun-2021,1749,تسويه عملاء استثمار عقارى - اثبات تحويل من الايراد المؤجل لايراد الاستثمار العقارى,نزهة العبور ( وحدات مباعه ),نزهة العبور ( وحدات مباعه ),الاستثمار,"90,000.00 ",7007,,,,,,,,,,,,,
01-Jun-2021,1825,تسوية عملاء مقاولات - تسوية المستخلص الختامى قبل الصرف,مول غرب الشروق,مول غرب الشروق,المقاولات,"(231,647.71)",4036,,,,,,,,,,,,,
01-Jun-2021,1826,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مبنى خدمات الفحص الفنى - بالقطامية ,مبنى خدمات الفحص الفنى - بالقطامية ,المقاولات,"5,062,095.24 ",4085,,,,,,,,,,,,,
01-Jun-2021,1827,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مبنى خدمات الفحص الفني - العبور,مبنى خدمات الفحص الفني - العبور,المقاولات,"5,148,047.82 ",4080,,,,,,,,,,,,,
01-Jun-2021,1828,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مبنى خدمات الفحص الفنى - سوهاج ,مبنى خدمات الفحص الفنى - سوهاج ,المقاولات,"3,048,257.14 ",4094,,,,,,,,,,,,,
01-Jun-2021,1829,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مبنى خدمات الفحص الفنى - 15مايو,مبنى خدمات الفحص الفنى - 15مايو,المقاولات,"981,420.00 ",4093,,,,,,,,,,,,,
01-Jun-2021,1829,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,"8,141,267.12 ",4079,,,,,,,,,,,,,
01-Jun-2021,1830,تسوية عملاء مقاولات - تسوية قيمه التعويضات حتى الختامى,2برج الفسطاط,2برج الفسطاط,المقاولات,"1,663,770.96 ",4031,,,,,,,,,,,,,
01-Jun-2021,1832,تسوية عملاء مقاولات - تسوية المستخلص الختامى,المجزر الى,المجزر الى,المقاولات,"(1,448.50)",4040,,,,,,,,,,,,,
01-Jun-2021,1832,تسوية عملاء مقاولات - تسوية المستخلص الختامى,المجزر الى,المجزر الى,المقاولات,"39,267.70 ",4040,,,,,,,,,,,,,
01-Jun-2021,1833,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021 - شركه مشارق للاستثمار العقارى,مول ستون ستريت,مول ستون ستريت,المقاولات,"3,088,596.15 ",4075,,,,,,,,,,,,,
01-Jun-2021,1834,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,22عمارة القاهرة,22عمارة القاهرة,المقاولات,"5,238,063.59 ",4082,,,,,,,,,,,,,
01-Jun-2021,1835,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,الاسماعيليه الجديده,7ع الحى الخامس 173م - الاسماعيليه ,المقاولات,"545,866.19 ",4066,,,,,,,,,,,,,
01-Jun-2021,1835,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,الاسماعيليه الجديده,20ع الحى الثانى 160م - الاسماعيليه ,المقاولات,"308,160.00 ",4067,,,,,,,,,,,,,
01-Jun-2021,1835,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,الاسماعيليه الجديده,8ع الحى الثانى 173م - الاسماعيليه ,المقاولات,"1,033,950.95 ",4065,,,,,,,,,,,,,
01-Jun-2021,1836,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,العاصمه الادرايه,العاصمه الادرايه,المقاولات,"12,461,252.23 ",4058,,,,,,,,,,,,,
01-Jun-2021,1837,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مبنى الحافلات – العاصمة الإدارية,مبنى الحافلات – العاصمة الإدارية,المقاولات,"28,421,433.33 ",4107,,,,,,,,,,,,,
01-Jun-2021,1838,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,كوبري تقاطع ترسا مع المريوطية - اللبيني ,كوبري تقاطع ترسا مع المريوطية - اللبيني ,المقاولات,"143,161,112.79 ",4098,,,,,,,,,,,,,
01-Jun-2021,1839,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,المقاولات,"5,955,366.29 ",4062,,,,,,,,,,,,,
01-Jun-2021,1840,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,كهرباء مول غرب الشروق,كهرباء مول غرب الشروق,المقاولات,"20,746,299.27 ",4073,,,,,,,,,,,,,
01-Jun-2021,1841,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,مديريه امن الأقصر,مديريه امن الأقصر,المقاولات,"44,083,298.10 ",4101,,,,,,,,,,,,,
01-Jun-2021,1842,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,دار الايتام بالعبور,دار الايتام بالعبور,المقاولات,"503,571.43 ",4102,,,,,,,,,,,,,
01-Jun-2021,1843,تسوية عملاء مقاولات - تسوية مستخلص 8و9 الختامى بعد الصرف ,9 سكوير,9 سكوير,المقاولات,"674,704.95 ",4025,,,,,,,,,,,,,
01-Jun-2021,1844,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,معسكر امن قنا,معسكر امن قنا,المقاولات,"60,251,226.61 ",4096,,,,,,,,,,,,,
01-Jun-2021,1845,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,منافذ امان,منافذ امان,المقاولات,"66,685.71 ",4090,,,,,,,,,,,,,
01-Jun-2021,2088,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,محطه الهنادى - الأقصر,محطه الهنادى - الأقصر,المقاولات,"154,766.34 ",4100,,,,,,,,,,,,,
01-Jun-2021,2089,تسوية عملاء مقاولات - تسوية مستخلص ميزانيه 30/6/2021,رصف طرق كباري الاسماعيليه,رصف طرق كباري الاسماعيليه,المقاولات,"1,631,587.09 ",4095,,,,,,,,,,,,,
01-Jun-2021,2090,مبيعات الاسمنت - النيل,المخزن,المخزن,مخزن الاسمنت,"483,147.37 ",9001,,,,,,,,,,,,,
01-Jun-2021,2091,مبيعات الخرسانة - بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"14,666.67 ",3001,,,,,,,,,,,,,
01-Jun-2021,2092,مبيعات الخرسانة - هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"25,666.67 ",3001,,,,,,,,,,,,,
01-Jun-2021,2093,مبيعات الخرسانة - الجيزة,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"35,942.98 ",3001,,,,,,,,,,,,,
01-Jun-2021,2094,مبيعات الخرسانة - بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"132,192.98 ",3001,,,,,,,,,,,,,
01-Jun-2021,2095,مبيعات الخرسانة - الجيزة,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"66,657.89 ",3001,,,,,,,,,,,,,
01-Jun-2021,2096,مبيعات الخرسانة - الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"20,986.84 ",3001,,,,,,,,,,,,,
01-Jun-2021,2454,تسوية عملاء استثمار عقارى - اثبات تحويل جزء من الايراد المؤجل الى ايراد الاستثمار,رووف العبور ( وحدات مباعه ),رووف العبور ( وحدات مباعه ),الاستثمار,"3,975.00 ",7008,,,,,,,,,,,,,
01-Aug-2021,1070,تسوية عملاء مقاولات اغسطس 2021 - تسوية المستخلص الختامى بعد الصرف,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,المقاولات,(16.12),4076,,,,,,,,,,,,,
01-Aug-2021,1072,تسوية عملاء مقاولات اغسطس 2021 - اثبات فروق الاسعار,مصارف البكاتوش,مصارف البكاتوش,المقاولات,"2,277,141.71 ",4057,,,,,,,,,,,,,
01-Aug-2021,1073,تسوية عملاء مقاولات اغسطس 2021 - تسوية المستخلص الختامى بعد الصرف,10ع. الوادي,10ع. الوادي,المقاولات,"1,475,286.25 ",4024,,,,,,,,,,,,,
01-Aug-2021,1076,تسوية عملاء مقاولات اغسطس 2021 - تسوية المستخلص الختامى بعد الصرف,كوبرى طه حسين,كوبرى طه حسين,المقاولات,"983,244.75 ",4083,,,,,,,,,,,,,
01-Aug-2021,1077,تسوية عملاء مقاولات اغسطس 2021 - تسوية المستخلص الختامى بعد الصرف,46ع. العبور,46ع. العبور,المقاولات,"680,874.99 ",4007,,,,,,,,,,,,,
01-Aug-2021,1079,تسوية عملاء مقاولات اغسطس 2021 - اثبات تخفيض جارى بورسعيد بقيمه الدفعات المقدمه وتسوية المستخلص الختامى بعد الصرف,مبنى خدمات الفحص الفني - بورسعيد,مبنى خدمات الفحص الفني - بورسعيد,المقاولات,"3,515,447.15 ",4079,,,,,,,,,,,,,
01-Sep-2021,902,مبيعات الخرسانة - الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"1,447.37 ",3001,,,,,,,,,,,,,
01-Sep-2021,903,مبيعات الخرسانة - سكوير,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"13,508.77 ",3001,,,,,,,,,,,,,
01-Sep-2021,904,مبيعات الخرسانة - هاي ايجي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"30,877.19 ",3001,,,,,,,,,,,,,
01-Sep-2021,905,مبيعات الخرسانة - الوادي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"39,850.88 ",3001,,,,,,,,,,,,,
01-Sep-2021,906,مبيعات الخرسانة - اية اتش ام,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"10,131.58 ",3001,,,,,,,,,,,,,
01-Sep-2021,907,مبيعات الخرسانة - بنادر,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"29,333.33 ",3001,,,,,,,,,,,,,
01-Sep-2021,908,مبيعات الخرسانة - كونترا,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"64,385.96 ",3001,,,,,,,,,,,,,
01-Sep-2021,909,مبيعات الخرسانة - هاي لايت,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"37,894.74 ",3001,,,,,,,,,,,,,
01-Sep-2021,1472,مبيعات خرسانه . الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"5,412.11 ",3001,,,,,,,,,,,,,
01-Sep-2021,1512,مبيعات الخرسانة - كونترا,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"31,578.95 ",3001,,,,,,,,,,,,,
01-Sep-2021,1513,مبيعات الخرسانة - الميدان,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"55,440.00 ",3001,,,,,,,,,,,,,
01-Sep-2021,1514,مبيعات الخرسانة - دي سي أي,محطه خلط رويه,محطه خلط رويه,محطات خلط الخرسانه,"1,057.00 ",3001,,,,,,,,,,,,,
01-Sep-2021,1759,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستلخلص جارى 1و2و3 بعد الصرف ومستخلص ميزانيه 30/9/2021,معسكر امن قنا,معسكر امن قنا,المقاولات,"61,042,845.79 ",4096,,,,,,,,,,,,,
01-Sep-2021,1761,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,ستون بارك,ستون بارك,المقاولات,"4,340,882.50 ",4118,,,,,,,,,,,,,
01-Sep-2021,1762,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,الاسماعيليه الجديده,20ع الحى الثانى 160م - الاسماعيليه ,المقاولات,"13,980.48 ",4067,,,,,,,,,,,,,
01-Sep-2021,1762,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,الاسماعيليه الجديده,4ع الحى الرابع 173م - الاسماعيليه ,المقاولات,"1,221,263.92 ",4070,,,,,,,,,,,,,
01-Sep-2021,1762,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,الاسماعيليه الجديده,7ع الحى الخامس 173م - الاسماعيليه ,المقاولات,"821,912.95 ",4066,,,,,,,,,,,,,
01-Sep-2021,1762,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,الاسماعيليه الجديده,2ع الحى الثانى 160م - الاسماعيليه ,المقاولات,"147,727.62 ",4069,,,,,,,,,,,,,
01-Sep-2021,1763,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,22عمارة القاهرة,22عمارة القاهرة,المقاولات,"2,599,644.26 ",4082,,,,,,,,,,,,,
01-Sep-2021,1764,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص 1 قبل الصرف,شاليهات - تلال السخنه,شاليهات - تلال السخنه,المقاولات,"626,081.00 ",4126,,,,,,,,,,,,,
01-Sep-2021,1765,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,مديريه امن اسيوط,مديريه امن اسيوط,المقاولات,"645,945.27 ",4121,,,,,,,,,,,,,
01-Sep-2021,1766,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,دار الايتام بالعبور,دار الايتام بالعبور,المقاولات,"2,865,059.43 ",4102,,,,,,,,,,,,,
01-Sep-2021,1767,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,كوبري تقاطع ترسا مع المريوطية - اللبيني ,كوبري تقاطع ترسا مع المريوطية - اللبيني ,المقاولات,"13,890,411.07 ",4098,,,,,,,,,,,,,
01-Sep-2021,1768,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص 1 و 2 بعد الصرف,مبنى خدمات الفحص الفنى - بالقطامية ,مبنى خدمات الفحص الفنى - بالقطامية ,المقاولات,"3,713,650.55 ",4085,,,,,,,,,,,,,
01-Sep-2021,1769,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص 1 و 2 بعد الصرف,مبنى خدمات الفحص الفني - العبور,مبنى خدمات الفحص الفني - العبور,المقاولات,"6,035,672.73 ",4080,,,,,,,,,,,,,
01-Sep-2021,1770,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص 1 و 2 بعد الصرف و مستخلص ميزانيه 30/9/2021,مبنى خدمات الفحص الفنى - سوهاج ,مبنى خدمات الفحص الفنى - سوهاج ,المقاولات,"6,614,295.24 ",4094,,,,,,,,,,,,,
01-Sep-2021,1772,تسوية عملاء مقاولات سبتمبر 2021 - تسوية المستخلص الختامى بعد الصرف,واحه المهندسين,واحه المهندسين,المقاولات,"(231,676.41)",4005,,,,,,,,,,,,,
01-Sep-2021,1773,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,كوبرى تقاطع محمود على فهمى مع الاسمرات,كوبرى تقاطع محمود على فهمى مع الاسمرات,المقاولات,"11,643,705.33 ",4116,,,,,,,,,,,,,
01-Sep-2021,1774,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,كوبرى تقاطع الاسمرات مع محور الشهيد,كوبرى تقاطع الاسمرات مع محور الشهيد,المقاولات,"56,178,184.38 ",4115,,,,,,,,,,,,,
01-Sep-2021,1775,تسوية عملاء مقاولات سبتمبر 2021 - تسوية مستخلص ميزانيه 30/9/2021,مديريه امن الأقصر,مديريه امن الأقصر,المقاولات,"48,573,450.40 ",4101,,,,,,,,,,,,,
